0.0,-65.0
0.025,-64.99925452909274
0.05,-64.9985207095132
0.075,-64.99779768226396
0.09999999999999999,-64.99708468737194
0.12499999999999999,-64.9963810528078
0.15,-64.99568618464123
0.17500000000000002,-64.99499955829286
0.20000000000000004,-64.99432071076043
0.22500000000000006,-64.99364923370976
0.25000000000000006,-64.99298476733401
0.2750000000000001,-64.99232699489554
0.3000000000000001,-64.99167563787408
0.3250000000000001,-64.99103045165381
0.35000000000000014,-64.99039122168917
0.37500000000000017,-64.98975776009632
0.4000000000000002,-64.9891299026229
0.4250000000000002,-64.98850750595395
0.45000000000000023,-64.98789044531675
0.47500000000000026,-64.98727861235145
0.5000000000000002,-64.98667191321786
0.5250000000000001,-64.98607026691244
0.55,-64.98547360377184
0.575,-64.98488186414271
0.5999999999999999,-64.98429499719907
0.6249999999999998,-64.98371295989108
0.6499999999999997,-64.98313571601047
0.6749999999999996,-64.98256323535989
0.6999999999999995,-64.98199549301468
0.7249999999999994,-64.9814324686666
0.7499999999999993,-64.98087414604076
0.7749999999999992,-64.98032051237747
0.7999999999999992,-64.9797715579718
0.8249999999999991,-64.97922727576466
0.849999999999999,-64.97868766097943
0.8749999999999989,-64.9781527107994
0.8999999999999988,-64.97762242408126
0.9249999999999987,-64.97709680110077
0.9499999999999986,-64.9765758433271
0.9749999999999985,-64.97605955322251
0.9999999999999984,-64.97554793406478
1.0249999999999984,-64.97504098978966
1.0499999999999983,-64.97453872485134
1.0749999999999982,-64.97404114409876
1.099999999999998,-64.97354825266615
1.124999999999998,-64.97306005587613
1.149999999999998,-64.9725765591541
1.1749999999999978,-64.97209776795255
1.1999999999999977,-64.97162368768419
1.2249999999999976,-64.97115432366313
1.2499999999999976,-64.97068968105297
1.2749999999999975,-64.97022976482118
1.2999999999999974,-64.96977457969902
1.3249999999999973,-64.96932413014642
1.3499999999999972,-64.96887842032129
1.3749999999999971,-64.96843745405272
1.399999999999997,-64.96800123481766
1.424999999999997,-64.96756976572075
1.4499999999999968,-64.96714304947682
1.4749999999999968,-64.96672108839593
1.4999999999999967,-64.96630388437062
1.5249999999999966,-64.96589143886499
1.5499999999999965,-64.96548375290563
1.5749999999999964,-64.965080827074
1.5999999999999963,-64.96468266150032
1.6249999999999962,-64.96428925585846
1.6499999999999961,-64.96390060936216
1.674999999999996,-64.96351672076206
1.699999999999996,-64.96313758834367
1.7249999999999959,-64.96276320992605
1.7499999999999958,-64.96239358286122
1.7749999999999957,-64.9620287040342
1.7999999999999956,-64.96166856986348
1.8249999999999955,-64.96131317630213
1.8499999999999954,-64.96096251883924
1.8749999999999953,-64.96061659250175
1.8999999999999952,-64.96027539185667
1.9249999999999952,-64.95993891101354
1.949999999999995,-64.95960714362721
1.974999999999995,-64.95928008290086
1.999999999999995,-64.95895772158921
2.024999999999995,-63.19798736332058
2.0499999999999954,-61.464694870907095
2.0749999999999957,-59.75703419122009
2.099999999999996,-58.072839823716905
2.1249999999999964,-58.16964490045525
2.149999999999997,-58.256841253276605
2.174999999999997,-58.33448369938544
2.1999999999999975,-58.40276685030286
2.224999999999998,-58.461995448309736
2.2499999999999982,-58.51255673329868
2.2749999999999986,-58.554895785659305
2.299999999999999,-58.58949429402358
2.3249999999999993,-58.6168528434295
2.3499999999999996,-58.63747658275901
2.375,-58.651863984674115
2.4000000000000004,-58.66049833391822
